trans_tm,sys_tra_no,pdate
20180323163332,924385,20180323
20180323163311,954286,20180323
20180323163249,868689,20180323
20180323163230,742472,20180323
20180323163209,940286,20180323
20180323163102,760469,20180323
20180323163041,866977,20180323
20180323163019,763093,20180323
20180323162958,748081,20180323
20180323162931,867285,20180323
20180323162911,577288,20180323
20180323162851,918270,20180323
20180323162831,564168,20180323
20180323162807,817790,20180323
20180324183910,701070,20180324
20180324183839,696070,20180324
20180324183807,105483,20180324
20180324175430,731594,20180324
20180324175400,360192,20180324
20180324175303,604583,20180324
20180326171803,386672,20180326
20180326171748,290880,20180326
20180326171728,411077,20180326
20180326171712,987884,20180326
20180326171657,917488,20180326
20180326171639,912688,20180326
20180323154153,931984,20180323
20180326141214,351098,20180326
20180326174254,35699,20180326
20180326174038,556289,20180326
20180326213754,178972,20180326
20180326213711,229098,20180326
20180326213652,194176,20180326
20180326213632,143679,20180326
20180326213457,66581,20180326
20180326213413,12188,20180326
20180326213400,885268,20180326
20180326213347,306089,20180326
20180326213334,143775,20180326
20180326213322,73284,20180326
20180326213305,140875,20180326
20180326213251,950787,20180326
20180326213238,45893,20180326
20180326213224,875268,20180326
20180326153628,122279,20180326
20180318194943,141589,20180318
20180318194924,191081,20180318
20180318194903,971,20180318
20180327125053,316475,20180327
20180327173238,173688,20180327
20180327200534,39572,20180327
20180327194556,803175,20180327
20180327192013,447281,20180327
20180325194635,175673,20180325
20180325194602,759571,20180325
20180325194544,299286,20180325
20180325192914,862969,20180325
20180325192857,876084,20180325
20180325192840,854081,20180325
20180325192821,1673,20180325
20180325192806,101178,20180325
20180325192751,102386,20180325
20180325192735,992677,20180325
20180325192720,966676,20180325
20180325192703,55890,20180325
20180325192646,69385,20180325
20180325192624,780388,20180325
20180327171846,750091,20180327
20180329021620,705082,20180329
20180329021607,976274,20180329
20180329021553,74978,20180329
20180329021540,969570,20180329
20180329021503,492386,20180329
20180329021434,975174,20180329
20180329124453,932175,20180329
20180329124412,399586,20180329
20180329124352,993988,20180329
20180329124332,661595,20180329
20180329124315,938379,20180329
20180329124255,566471,20180329
20180329124238,713568,20180329
20180329124218,188678,20180329
20180329124158,286285,20180329
20180329124110,1376,20180329
20180329124052,378083,20180329
20180329124034,991177,20180329
20180329124017,862275,20180329
20180325194451,611097,20180325
20180329114428,650287,20180329
20180329114403,136586,20180329
20180329114342,453271,20180329
20180329114323,13298,20180329
20180329114244,4098,20180329
20180329154823,865587,20180329
20180329120501,362873,20180329
20180329120424,494589,20180329
20180329120404,953191,20180329
20180329181338,711390,20180329
20180329181248,654477,20180329
20180329175258,266479,20180329
20180330002910,985571,20180330
20180330002855,488773,20180330
20180330002528,236780,20180330
20180329224753,310496,20180329
20180329224715,802871,20180329
20180330080502,888379,20180330
20180330080409,823181,20180330
20180330080224,850769,20180330
20180330080145,884391,20180330
20180330080111,706698,20180330
20180330080036,940473,20180330
20180330080000,386389,20180330
20180330075844,518497,20180330
20180326173716,274284,20180326
20180331135119,292199,20180331
20180331135101,712796,20180331
20180331170923,575478,20180331
20180331170907,564774,20180331
20180331170851,729483,20180331
20180331170722,362595,20180331
20180331175648,699482,20180331
20180331173604,696677,20180331
20180331121744,250383,20180331
20180401112811,874181,20180401
20180331225857,630688,20180331
20180331225748,428772,20180331
20180331225711,167268,20180331
20180331164830,959784,20180331
20180401161049,840392,20180401
20180401161033,693599,20180401
20180401161014,285685,20180401
20180401160418,162368,20180401
20180401160332,595270,20180401
20180401160316,965471,20180401
20180401160301,691291,20180401
20180401160246,650178,20180401
20180401160231,360375,20180401
20180401171544,486668,20180401
20180401171521,560780,20180401
20180401171509,568181,20180401
20180401171434,760976,20180401
20180401171420,482068,20180401
20180401164346,268898,20180401
20180401164324,522569,20180401
20180401215940,587188,20180401
20180401215836,150970,20180401
20180401215822,988577,20180401
20180401215808,780480,20180401
20180401215754,920875,20180401
20180401215726,984777,20180401
20180401215712,132697,20180401
20180401215643,114373,20180401
20180401215627,711468,20180401
20180401215603,575588,20180401
20180331230338,990489,20180331
20180331230310,234982,20180331
20180401111133,978176,20180401
20180401111120,896275,20180401
20180401111107,915479,20180401
20180401111052,775581,20180401
20180330131558,684581,20180330
20180330131537,61299,20180330
20180330113041,713679,20180330
20180331230338,990489,20180331
20180331095525,562882,20180331
20180331230310,234982,20180331
20180401221947,81390,20180401
20180401183711,323799,20180401
20180401181858,642384,20180401
20180401174913,656768,20180401
20180401173456,242995,20180401
20180401165543,887678,20180401
20180402011311,634983,20180402
20180320212848,374698,20180320
20180320212744,831872,20180320
20180320212718,981974,20180320
20180320212704,413990,20180320
20180320212650,959276,20180320
20180320212627,184588,20180320
20180320212615,926269,20180320
20180320212603,978077,20180320
20180320212551,447783,20180320
20180320212539,285096,20180320
20180320212527,747468,20180320
20180320212506,281696,20180320
20180402121123,865081,20180402
20180402121106,602871,20180402
20180402121026,855181,20180402
20180402121009,617891,20180402
20180322141427,675487,20180322
20180402130517,727690,20180402
20180402130457,298481,20180402
20180402130404,303888,20180402
20180402085831,517485,20180402
20180402085811,658274,20180402
20180402085752,413179,20180402
20180331120724,845973,20180331
20180330122444,146693,20180330
20180402133223,442080,20180402
20180402133002,579069,20180402
20180402132814,398682,20180402
20180402132758,953983,20180402
20180402132710,453788,20180402
20180402132623,568079,20180402
20180330120101,500077,20180330
20180330120046,830383,20180330
20180330120031,284280,20180330
20180330120016,426172,20180330
20180330120002,337787,20180330
20180330115947,471377,20180330
20180330115931,360379,20180330
20180402000227,304296,20180402
20180402194641,813875,20180402
20180403011047,632591,20180403
20180403011037,926870,20180403
20180403010944,771276,20180403
20180403010933,873492,20180403
20180403010923,513568,20180403
20180403010912,305671,20180403
20180403010902,793187,20180403
20180403010850,305271,20180403
20180403010840,865673,20180403
20180403010830,241890,20180403
20180403010818,712279,20180403
20180403010806,833888,20180403
20180403010754,879784,20180403
20180403010742,730472,20180403
20180403010731,540580,20180403
20180403010720,985293,20180403
20180403010707,522282,20180403
20180403155739,161686,20180403
20180402131557,329682,20180402
20180402131417,560176,20180402
20180402131400,786590,20180402
20180402131220,733385,20180402
20180402131114,299782,20180402
20180402131100,724485,20180402
20180402131042,79271,20180402
20180402131017,448675,20180402
20180403194906,176787,20180403
20180403194734,663075,20180403
20180403194636,756376,20180403
20180403193840,636069,20180403
20180403053908,436590,20180403
20180403053828,728080,20180403
20180403053654,397985,20180403
20180403190050,758391,20180403
20180403190034,339585,20180403
20180403190014,304480,20180403
20180403200219,283388,20180403
20180403200153,357171,20180403
20180403192104,409180,20180403
20180403182136,83881,20180403
20180403182101,307076,20180403
20180403182031,322797,20180403
20180403182009,215479,20180403
20180324032200,973879,20180324
20180324032012,23591,20180324
20180403200243,734486,20180403
20180403200130,72391,20180403
20180403145854,130199,20180403
20180403194145,628986,20180403
20180403211821,240473,20180403
20180315174605,591098,20180315
20180404145905,135986,20180404
20180403193250,512285,20180403
20180403193224,218971,20180403
20180403193209,602793,20180403
20180404175040,834972,20180404
20180404175021,588598,20180404
20180404175003,684987,20180404
20180404174943,697688,20180404
20180403003448,202990,20180403
20180403003429,952478,20180403
20180403003410,323094,20180403
20180403003358,634875,20180403
20180403003348,838484,20180403
20180403003335,180498,20180403
20180403003325,795388,20180403
20180403003307,231186,20180403
20180403003256,886770,20180403
20180403003246,827873,20180403
20180403003235,503580,20180403
20180403003224,632775,20180403
20180403003213,503180,20180403
20180403003159,752187,20180403
20180403003149,751987,20180403
20180403003135,690172,20180403
20180404204543,34993,20180404
20180404204522,488682,20180404
20180404204442,692976,20180404
20180404204410,687084,20180404
20180404204354,997795,20180404
20180404204338,685084,20180404
20180404204321,23983,20180404
20180404194502,811890,20180404
20180405055952,204880,20180405
20180405055940,908771,20180405
20180405055916,385477,20180405
20180405055904,546073,20180405
20180405055852,394087,20180405
20180405055826,545473,20180405
20180405055814,844190,20180405
20180405055801,203580,20180405
20180405055747,402872,20180405
20180405055734,143268,20180405
20180405061450,477074,20180405
20180405061433,188368,20180405
20180405061354,551495,20180405
20180405061342,783183,20180405
20180405061323,442972,20180405
20180405061259,677378,20180405
20180405070126,973286,20180405
20180405070112,19371,20180405
20180405065850,435769,20180405
20180405065756,308280,20180405
20180404180757,972476,20180404
20180404180403,255486,20180404
20180404194256,241082,20180404
20180404194244,363169,20180404
20180404194224,361269,20180404
20180404114011,347168,20180404
20180404145941,704180,20180404
20180404145905,135986,20180404
20180405144828,811591,20180405
20180405144743,941170,20180405
20180405145019,62884,20180405
20180405144931,907273,20180405
20180405173039,272168,20180405
20180405065249,504172,20180405
20180405130738,297572,20180405
20180405100625,283572,20180405
20180405100611,785890,20180405
20180405100558,264877,20180405
20180405100545,263977,20180405
20180405124153,344587,20180405
20180405003456,335170,20180405
20180405003433,210284,20180405
20180405003417,956181,20180405
20180405003359,543885,20180405
20180405003344,162876,20180405
20180405003325,490489,20180405
20180405062409,603493,20180405
20180405062344,523184,20180405
20180405105524,415793,20180405
20180405105511,106590,20180405
20180405105439,463491,20180405
20180405105427,411593,20180405
20180405105402,459991,20180405
20180405225914,549279,20180405
20180405225851,652176,20180405
20180405225814,838270,20180405
20180404135058,472169,20180404
20180404211050,188886,20180404
20180404210955,567281,20180404
20180404210938,95393,20180404
20180404210920,182986,20180404
20180404210903,520191,20180404
20180404210846,518791,20180404
20180404210829,179886,20180404
20180406155208,968070,20180406
20180406171137,392486,20180406
20180404202739,546687,20180404
20180404202723,425982,20180404
20180406185845,673395,20180406
20180406185755,849770,20180406
20180406181212,965771,20180406
20180406221135,191495,20180406
20180406221106,245287,20180406
20180406221032,287896,20180406
20180406175605,198382,20180406
20180406175542,905299,20180406
20180406175425,391077,20180406
20180406215155,232984,20180406
20180406185845,673395,20180406
20180406185821,325891,20180406
20180406185755,849770,20180406
20180407144007,3592,20180407
20180407143916,486785,20180407
20180407115454,691686,20180407
20180407115429,604597,20180407
20180405232923,437668,20180405
20180407163308,844171,20180407
20180407163220,743398,20180407
20180403004742,23197,20180403
20180403004720,769687,20180403
20180407170804,155185,20180407
20180407170553,743278,20180407
20180407170340,447275,20180407
20180407180653,608680,20180407
20180407184337,181598,20180407
20180407184302,180098,20180407
20180407184510,295984,20180407
20180407184455,264487,20180407
20180407184422,276988,20180407
20180407184355,963097,20180407
20180407184200,707790,20180407
20180407170409,321680,20180407
20180407170147,740087,20180407
20180407163546,752999,20180407
20180407163535,974889,20180407
20180407163524,622578,20180407
20180407163512,535297,20180407
20180407163501,372977,20180407
20180407163448,749499,20180407
20180407163434,522373,20180407
20180407163423,969289,20180407
20180407163408,611987,20180407
20180407163356,992785,20180407
20180407163343,734183,20180407
20180407163330,192281,20180407
20180407163319,366577,20180407
20180407163305,52786,20180407
20180407163250,193880,20180407
20180407163233,823094,20180407
20180407163217,314375,20180407
20180407185801,373883,20180407
20180407185752,482671,20180407
20180407185744,835480,20180407
20180407185722,169570,20180407
20180407185713,734468,20180407
20180407185648,302794,20180407
20180407185634,821282,20180407
20180407163045,268579,20180407
20180407163033,629484,20180407
20180407163021,443595,20180407
20180407163923,472595,20180407
20180407124205,388277,20180407
20180407073743,740080,20180407
20180407194331,529187,20180407
20180407194213,523487,20180407
20180407221550,480793,20180407
20180407221414,451985,20180407
20180407221338,710074,20180407
20180407223131,719172,20180407
20180407222739,673675,20180407
20180407222641,752598,20180407
20180407222544,458295,20180407
20180407140503,256671,20180407
20180407201527,120182,20180407
20180407201503,269175,20180407
20180407201444,446898,20180407
20180407201426,116082,20180407
20180407201409,51392,20180407
20180407201353,230379,20180407
20180407201321,136081,20180407
20180407201239,46692,20180407
20180407195731,53082,20180407
20180407191755,566771,20180407
20180407183141,712682,20180407
20180407183102,225984,20180407
20180407132438,597674,20180407
20180407160626,506188,20180407
20180407160545,641099,20180407
20180407160529,930686,20180407
20180407160433,84080,20180407
20180407162131,326076,20180407
20180407162046,796771,20180407
20180406120847,466381,20180406
20180405223643,438685,20180405
20180406164306,853480,20180406
20180405173202,896284,20180405
20180404212812,138693,20180404
20180405193842,868685,20180405
20180404113705,478975,20180404
20180405125628,427570,20180405
20180405124739,541883,20180405
20180403215016,31897,20180403
20180403214719,526991,20180403
20180403215016,31897,20180403
20180403214719,526991,20180403
20180404115723,77783,20180404
20180407021050,808173,20180407
20180403012027,722279,20180403
20180403012001,966974,20180403
20180403011949,358794,20180403
20180403011922,881392,20180403
20180403011910,846888,20180403
20180403011851,779976,20180403
20180403011839,358094,20180403
20180403011828,597199,20180403
20180403011811,251990,20180403
20180403011759,640791,20180403
20180403011749,54996,20180403
20180407141312,990088,20180407
20180407141259,711479,20180407
20180407141248,792591,20180407
20180407141237,619381,20180407
20180407204113,760783,20180407
20180407203945,198386,20180407
20180407203844,222395,20180407
20180318202722,8891,20180318
20180318202450,447690,20180318
20180407130429,443975,20180407
20180407130343,313881,20180407
20180408122202,424984,20180408
20180408121805,721789,20180408
20180408121751,669369,20180408
20180408121737,161591,20180408
20180408130319,173370,20180408
20180408130144,157895,20180408
20180405060018,393788,20180405
20180405055928,789285,20180405
20180405055840,393787,20180405
20180408150349,884298,20180408
20180408150314,283068,20180408
20180408150259,471379,20180408
20180408150246,367180,20180408
20180408150231,704096,20180408
20180408150217,665490,20180408
20180408150203,12271,20180408
20180408150149,556377,20180408
20180408150127,580474,20180408
20180407134914,873988,20180407
20180407134851,428568,20180407
20180405103627,923485,20180405
20180405103604,187892,20180405
20180405103554,919685,20180405
20180405103529,529088,20180405
20180407191959,107477,20180407
20180407191902,118274,20180407
20180407191847,252873,20180407
20180407191833,257870,20180407
20180407191821,878790,20180407
20180407191809,804685,20180407
20180407191756,366794,20180407
20180407191740,906682,20180407
20180407191725,432688,20180407
20180407191713,451483,20180407
20180407191701,51475,20180407
20180407191648,921281,20180407
20180407191634,49875,20180407
20180408125127,197978,20180408
20180408125104,113270,20180408
20180408125042,849269,20180408
20180408125024,360391,20180408
20180408125006,846269,20180408
20180408124950,12490,20180408
20180408124932,188778,20180408
20180408124914,868879,20180408
20180408144020,494985,20180408
20180408143947,596770,20180408
20180408143916,336569,20180408
20180408143835,228682,20180408
20180408143800,900671,20180408
20180408143727,160668,20180408
20180408143651,475595,20180408
20180408143612,346979,20180408
20180408143535,58487,20180408
20180408143505,530690,20180408
20180408143428,570870,20180408
20180408143358,548299,20180408
20180408143321,234280,20180408
20180408143247,835694,20180408
20180408143220,301969,20180408
20180408143153,644778,20180408
20180408143103,324779,20180408
20180407151624,224795,20180407
20180407124603,572384,20180407
20180407124415,415774,20180407
20180407062231,732584,20180407
20180407043932,523997,20180407
20180407043825,639687,20180407
20180407043716,147399,20180407
20180407043635,638879,20180407
20180407040134,717572,20180407
20180407040108,706277,20180407
20180407030539,593279,20180407
20180407030501,844273,20180407
20180408174737,378876,20180408
20180408170402,133677,20180408
20180408170348,475683,20180408
20180408170334,286186,20180408
20180408170311,129677,20180408
20180409032255,917870,20180409
20180409032054,658069,20180409
20180409031756,713075,20180409
20180408012132,918898,20180408
20180408011617,850579,20180408
20180404234807,334397,20180404
20180406195901,109870,20180406
20180406195738,759480,20180406
20180406195722,893975,20180406
20180408211546,256076,20180408
20180408160859,8590,20180408
20180407160610,300791,20180407
20180408211906,267776,20180408
20180408211821,736192,20180408
20180408211746,603683,20180408
20180404021622,610172,20180404
20180404021559,427082,20180404
20180404021547,167888,20180404
20180404021535,216584,20180404
20180404021523,167588,20180404
20180404021444,546475,20180404
20180328164705,45788,20180328
20180328164639,266497,20180328
20180328164624,264097,20180328
20180328164611,131875,20180328
20180326164953,126274,20180326
20180323125618,61777,20180323
20180409144558,960369,20180409
20180402151805,206697,20180402
20180402151751,511585,20180402
20180402151739,263276,20180402
20180402151714,6768,20180402
20180409172858,181487,20180409
20180409162042,642374,20180409
20180409161924,635674,20180409
20180409201737,762581,20180409
20180409201650,575585,20180409
20180409201625,212488,20180409
20180409201613,662268,20180409
20180408232735,452279,20180408
20180408232656,346798,20180408
20180409202358,585489,20180409
20180409165114,748191,20180409
20180409091309,71386,20180409
20180409091256,69986,20180409
20180324182252,525870,20180324
20180324182221,961090,20180324
20180324182201,957889,20180324
20180324182145,952890,20180324
20180405070154,828398,20180405
20180405070126,312280,20180405
20180405070112,496677,20180405
20180405070055,422579,20180405
20180405070033,956290,20180405
20180405070010,598495,20180405
20180405065959,508976,20180405
20180405065948,690470,20180405
20180405065937,850683,20180405
20180405065925,314582,20180405
20180405065850,689270,20180405
20180405065837,631897,20180405
20180405065756,699099,20180405
20180410000659,536376,20180410
20180410000646,814187,20180410
20180409231322,656499,20180409
20180409231311,465676,20180409
20180409231240,552291,20180409
20180409231218,765488,20180409
20180409231207,442297,20180409
20180409231156,730794,20180409
20180409231143,207686,20180409
20180407140919,123796,20180407
20180406235237,337181,20180406
20180406231404,388179,20180406
20180406231353,486772,20180406
20180409141004,645682,20180409
20180409140913,962788,20180409
20180409140821,738591,20180409
20180409140732,470493,20180409
20180409140644,289189,20180409
20180409140545,853674,20180409
20180410171256,846998,20180410
20180410171228,529495,20180410
20180410171209,508584,20180410
20180410171152,600181,20180410
20180409223010,851471,20180409
20180409222643,587999,20180409
20180409222606,42685,20180409
20180409222533,508773,20180409
20180409222453,116386,20180409
20180410131935,553992,20180410
20180410131849,683593,20180410
20180410131803,283668,20180410
20180410131746,895783,20180410
20180410131729,793178,20180410
20180410131708,544192,20180410
20180410131629,555990,20180410
20180410131607,457889,20180410
20180410131551,618795,20180410
20180410131533,89488,20180410
20180410173733,110970,20180410
20180410170248,550881,20180410
20180410163842,320492,20180410
20180409220029,27368,20180409
20180410213621,837687,20180410
20180410213530,118876,20180410
20180410213510,326586,20180410
20180409163738,888888,20180409
20180407140503,256671,20180407
20180411092740,689873,20180411
20180411120216,738474,20180411
20180411115912,670472,20180411
20180406234724,254668,20180406
20180406162128,187897,20180406
20180408145313,206084,20180408
20180408145258,147487,20180408
20180408145229,656370,20180408
20180408145215,849683,20180408
20180408145201,554085,20180408
20180408145136,465675,20180408
20180320153902,859975,20180320
20180320153139,797581,20180320
20180320153124,815985,20180320
20180320152934,874777,20180320
20180320152912,187291,20180320
20180320152846,863877,20180320
20180320152826,961970,20180320
20180320152806,958070,20180320
20180320152740,951570,20180320
20180320152717,805274,20180320
20180320152647,800886,20180320
20180320152627,289783,20180320
20180320152600,735985,20180320
20180320152544,481984,20180320
20180320152527,666580,20180320
20180405212911,267480,20180405
20180411200253,430895,20180411
20180411200205,616273,20180411
20180411200137,993189,20180411
20180411200108,603487,20180411
20180411200041,785983,20180411
20180411195957,597987,20180411
20180412015038,904090,20180412
20180412011105,758289,20180412
20180411143752,65489,20180411
20180411143719,46092,20180411
20180412114352,215490,20180412
20180412114306,943894,20180412
20180412114234,907071,20180412
20180412122054,813576,20180412
20180412121738,97398,20180412
20180412132305,18192,20180412
20180412130823,848489,20180412
20180410144449,803882,20180410
20180410144418,30577,20180410
20180410144338,34776,20180410
20180410144307,965375,20180410
20180410144236,938879,20180410
20180410144203,882492,20180410
20180410144130,992272,20180410
20180410144100,384091,20180410
20180410144026,380691,20180410
20180410143954,950595,20180410
20180410143923,126073,20180410
20180410143850,978272,20180410
20180412115040,585291,20180412
20180412114959,974471,20180412
20180412162450,884182,20180412
20180412174856,422782,20180412
20180412174833,662472,20180412
20180412174807,817473,20180412
20180412174322,430481,20180412
20180411225652,594085,20180411
20180412194221,692993,20180412
20180412211805,235687,20180412
20180413024232,368173,20180413
20180413024214,896299,20180413
20180413024159,993880,20180413
20180329132640,562579,20180329
20180329132602,644677,20180329
20180329132522,15083,20180329
20180411172314,704692,20180411
20180411172240,605474,20180411
20180413100448,430081,20180413
20180413131419,189672,20180413
20180413124113,714988,20180413
20180413124055,954872,20180413
20180413124030,730480,20180413
20180413124013,232683,20180413
20180413123955,438371,20180413
20180413123935,976474,20180413
20180413123917,176386,20180413
20180413123901,382597,20180413
20180413123845,797284,20180413
20180413123829,966674,20180413
20180413123811,425271,20180413
20180413123755,716381,20180413
20180413123736,74573,20180413
20180413123720,102670,20180413
20180413123704,418096,20180413
20180413123647,684887,20180413
20180413123630,675188,20180413
20180413123614,407571,20180413
20180413123550,916577,20180413
20180413103243,519787,20180413
20180413181451,6584,20180413
20180413181434,160170,20180413
20180413181415,922396,20180413
20180413172844,688696,20180413
20180413221828,910598,20180413
20180413232856,235574,20180413
20180413124233,182290,20180413
20180413124217,204378,20180413
20180414112333,756180,20180414
20180414112316,975177,20180414
20180414112259,544489,20180414
20180414112241,89097,20180414
20180414112223,604290,20180414
20180414112207,994076,20180414
20180414112151,153987,20180414
20180414112135,144696,20180414
20180413135732,449472,20180413
20180414152924,257476,20180414
20180414152856,244672,20180414
20180414152725,951093,20180414
20180414123557,663478,20180414
20180414123541,108868,20180414
20180414123526,345193,20180414
20180414123506,409191,20180414
20180414123451,408377,20180414
20180414123436,416397,20180414
20180414123419,83390,20180414
20180414123402,632488,20180414
20180414123346,97168,20180414
20180414123331,651298,20180414
20180414123316,566970,20180414
20180414123259,565270,20180414
20180414123244,644678,20180414
20180414123226,333875,20180414
20180414123210,69090,20180414
20180414123154,2889,20180414
20180414121903,989190,20180414
20180414121835,950985,20180414
20180414121817,332272,20180414
20180414121641,608694,20180414
20180414121624,936285,20180414
20180414121609,139392,20180414
20180414121543,966990,20180414
20180414121526,464070,20180414
20180414121509,571198,20180414
20180414121019,483488,20180414
20180414120959,582799,20180414
20180414120943,158769,20180414
20180414120844,474288,20180414
20180414120827,211679,20180414
20180414120808,503878,20180414
20180414120752,568194,20180414
20180414120732,405873,20180414
20180414120715,943268,20180414
20180414120653,201279,20180414
20180414120638,531798,20180414
20180414120620,591584,20180414
20180414120603,557099,20180414
20180414120546,975882,20180414
20180414120530,254272,20180414
20180414120514,945086,20180414
20180414120459,250272,20180414
20180414120442,188579,20180414
20180414120424,246472,20180414
20180414120407,576184,20180414
20180414120349,437188,20180414
20180414120332,181479,20180414
20180414120316,932386,20180414
20180414120301,246276,20180414
20180414120246,220677,20180414
20180414120209,335296,20180414
20180414120144,238476,20180414
20180413232434,470783,20180413
20180414202625,451269,20180414
20180414202556,514979,20180414
20180414202536,474290,20180414
20180318184625,542372,20180318
20180318184507,661673,20180318
20180415024259,307999,20180415
20180414233216,315883,20180414
20180414214237,710069,20180414
20180414214220,231497,20180414
20180414214150,968473,20180414
20180414214134,837572,20180414
20180414214059,499094,20180414
20180414214040,512468,20180414
20180414214022,278171,20180414
20180414214003,511468,20180414
20180413220429,453092,20180413
20180413220355,521486,20180413
20180413220326,802180,20180413
20180413220219,467690,20180413
20180406181654,609297,20180406
20180406181419,290482,20180406
20180406174915,613790,20180406
20180406174858,531185,20180406
20180406171334,190077,20180406
20180406164511,807687,20180406
20180406164436,586599,20180406
20180415102021,393574,20180415
20180415101954,327677,20180415
20180412170115,280775,20180412
20180412165840,166789,20180412
20180412165458,220386,20180412
20180415152056,60873,20180415
20180415151935,356571,20180415
20180415151814,602068,20180415
20180415151751,328692,20180415
20180415151724,163178,20180415
20180415174655,839683,20180415
20180415212921,698678,20180415
20180415212900,712683,20180415
20180415212809,695378,20180415
20180415215859,425569,20180415
20180415220910,993890,20180415
20180415220855,534388,20180415
20180415220826,546277,20180415
20180415220812,362081,20180415
20180415220756,943485,20180415
20180415220742,992071,20180415
20180415220726,541087,20180415
20180415220709,801878,20180415
20180415220646,703470,20180415
20180416033340,704391,20180416
20180416033233,669882,20180416
20180416033206,92070,20180416
20180416033154,951676,20180416
20180416033140,84697,20180416
20180416033127,730780,20180416
20180416033114,888979,20180416
20180416033059,193578,20180416
20180416033045,952072,20180416
20180415220057,645484,20180415
20180415220045,29486,20180415
20180415220031,28686,20180415
20180415220012,804083,20180415
20180415215950,562092,20180415
20180415215934,21594,20180415
20180415215914,264991,20180415
20180415215850,916585,20180415
20180415215830,638884,20180415
20180330222454,315185,20180330
20180416033340,704391,20180416
20180416033233,669882,20180416
20180416033206,92070,20180416
20180416033154,951676,20180416
20180416033140,84697,20180416
20180416033127,730780,20180416
20180416033114,888979,20180416
20180416033059,193578,20180416
20180416033045,952072,20180416
20180415220057,645484,20180415
20180415220045,29486,20180415
20180415220031,28686,20180415
20180415220012,804083,20180415
20180415215950,562092,20180415
20180415215934,21594,20180415
20180415215914,264991,20180415
20180415215850,916585,20180415
20180415215830,638884,20180415
20180414182920,239770,20180414
20180414182416,461588,20180414
20180414182403,7279,20180414
20180414182322,908490,20180414
20180409194551,513390,20180409
20180409194536,285871,20180409
20180409194522,702669,20180409
20180409194459,630680,20180409
20180416124501,797399,20180416
20180416124223,397986,20180416
20180416123227,531979,20180416
20180416140728,447287,20180416
20180416121856,627270,20180416
20180416121712,388175,20180416
20180416121644,709483,20180416
20180416121617,601270,20180416
20180416121501,686778,20180416
20180416121443,383191,20180416
20180408150853,281884,20180408
20180408150804,810878,20180408
20180403225656,119295,20180403
20180403225549,318769,20180403
20180416155245,577480,20180416
20180416192438,204076,20180416
20180416233003,981377,20180416
20180416232945,883589,20180416
20180416232927,773581,20180416
20180417112810,547578,20180417
20180417121130,983078,20180417
20180414054929,238698,20180414
20180414034949,726699,20180414
20180413122954,559198,20180413
20180413122840,568568,20180413
20180413122820,853872,20180413
20180413122800,59590,20180413
20180413122738,462099,20180413
20180413122720,876174,20180413
20180413122702,779775,20180413
20180413122646,617080,20180413
20180413122628,995285,20180413
20180413122611,861476,20180413
20180413122554,958889,20180413
20180413122536,766175,20180413
20180413122520,954189,20180413
20180413122504,349796,20180413
20180413122447,600080,20180413
20180413122429,548182,20180413
20180413122411,49786,20180413
20180413122354,816772,20180413
20180413122336,842774,20180413
20180413122255,960485,20180413
20180417213127,135783,20180417
20180417213113,321890,20180417
20180417213101,22684,20180417
20180416141815,267391,20180416
20180416141747,16880,20180416
20180416141723,932885,20180416
20180416141656,224077,20180416
20180416141535,309499,20180416
20180417183917,424778,20180417
20180417183859,65087,20180417
20180417183843,424889,20180417
20180417183825,83875,20180417
20180417183809,416978,20180417
20180417183750,170776,20180417
20180417183730,161877,20180417
20180417204737,727397,20180417
20180417182409,472786,20180417
20180417162618,964482,20180417
20180417204737,727397,20180417
20180417182409,472786,20180417
20180417162618,964482,20180417
20180418015106,991595,20180418
20180418101727,614468,20180418
20180418112459,963389,20180418
20180418112445,453877,20180418
20180418181304,830596,20180418
20180418181251,86890,20180418
20180418181235,630188,20180418
20180418181149,278777,20180418
20180418182504,384576,20180418
20180418182450,103568,20180418
20180418191220,670774,20180418
20180418184056,712795,20180418
20180418184003,957884,20180418
20180418183545,451476,20180418
20180418183530,657270,20180418
20180418183324,190181,20180418
20180418183237,601092,20180418
20180418183050,743793,20180418
20180418183011,267986,20180418
20180418182954,846697,20180418
20180418182945,620370,20180418
20180418182936,517473,20180418
20180418182928,412476,20180418
20180418182848,409076,20180418
20180418182355,88480,20180418
20180418182314,82680,20180418
20180418182037,595378,20180418
20180418182002,130799,20180418
20180418181832,94681,20180418
20180418181757,294479,20180418
20180418181700,286879,20180418
20180418181611,599895,20180418
20180418181547,109085,20180418
20180418125317,955285,20180418
20180418125224,276779,20180418
20180418161100,147282,20180418
20180418160829,561173,20180418
20180418154705,334276,20180418
20180418154436,316777,20180418
20180418154303,714884,20180418
20180418152643,44896,20180418
20180418152354,962097,20180418
20180418144919,383984,20180418
20180418144859,718968,20180418
20180418144517,989991,20180418
20180418144506,616099,20180418
20180418142439,619181,20180418
20180418142415,536882,20180418
20180418142351,110787,20180418
20180418142333,54883,20180418
20180418142257,931394,20180418
20180418142207,695997,20180418
20180418141809,500085,20180418
20180418133329,490097,20180418
20180418133310,798987,20180418
20180418131839,160582,20180418
20180419084847,454169,20180419
20180419084751,997588,20180419
20180419114827,445487,20180419
20180419121307,810098,20180419
20180419121030,70977,20180419
20180419111611,497472,20180419
20180415212921,698678,20180415
20180415212900,712683,20180415
