,0,1
474,area_cd_5530,0.0
475,area_cd_5540,0.0
476,area_cd_5550,0.0
477,area_cd_5570,0.0
478,area_cd_5580,0.0
479,area_cd_5590,0.0
480,area_cd_5610,0.0003092376629377728
481,area_cd_5620,0.0010454053363558632
482,area_cd_5630,0.00029275961038684813
483,area_cd_5650,0.0
484,area_cd_5670,0.0
485,area_cd_5800,0.0
486,area_cd_5810,0.0021670424734402927
487,area_cd_5820,0.0
488,area_cd_5840,0.00027099043941960057
489,area_cd_5850,0.0
490,area_cd_5860,0.0
491,area_cd_5880,0.0023626092040537265
492,area_cd_5890,0.0
493,area_cd_5910,0.0
494,area_cd_5920,1.267929904015808e-05
495,area_cd_5930,0.0
496,area_cd_5950,0.0
497,area_cd_5960,0.0
498,area_cd_5980,0.0
499,area_cd_5990,0.0
500,area_cd_6010,0.0
501,area_cd_6020,0.0
502,area_cd_6030,0.0
503,area_cd_6040,0.0
504,area_cd_6050,0.0009764942141463879
505,area_cd_6060,0.0
506,area_cd_6110,0.0
507,area_cd_6140,0.00033782240366086037
508,area_cd_6170,0.0
509,area_cd_6210,0.0
510,area_cd_6230,0.0
511,area_cd_6240,0.0
512,area_cd_6260,0.0
513,area_cd_6280,0.0
514,area_cd_6310,0.0
515,area_cd_6320,0.0
516,area_cd_6330,0.0
517,area_cd_6340,0.0
518,area_cd_6350,0.0
519,area_cd_6360,0.0
520,area_cd_6410,0.0
521,area_cd_6510,0.000785324281005943
522,area_cd_6550,0.0
523,area_cd_6560,0.0
524,area_cd_6570,0.0
525,area_cd_6580,0.0
526,area_cd_6590,0.0
527,area_cd_6610,0.0010269379387816732
528,area_cd_6620,0.0
529,area_cd_6630,0.0
530,area_cd_6650,0.0
531,area_cd_6670,0.0
532,area_cd_6690,0.0
533,area_cd_6710,0.0
534,area_cd_6730,0.0
535,area_cd_6770,0.0
536,area_cd_6790,0.0
537,area_cd_6840,0.0
538,area_cd_6880,0.0
539,area_cd_6900,0.0021518226089450713
540,area_cd_7010,0.001279528743509547
541,area_cd_7020,0.0
542,area_cd_7030,0.0006787769619112153
543,area_cd_7050,0.0
544,area_cd_7070,0.0
545,area_cd_7090,9.361180570992144e-05
546,area_cd_7110,0.0
547,area_cd_7130,0.00030760517309654287
548,area_cd_7310,0.0
549,area_cd_7340,0.0
550,area_cd_7360,0.0
551,area_cd_7380,0.0
552,area_cd_7410,0.0
553,area_cd_7430,0.0
554,area_cd_7470,0.0
555,area_cd_7510,0.0
556,area_cd_7530,0.0
557,area_cd_7550,0.0
558,area_cd_7710,0.0
559,area_cd_7910,0.0
560,area_cd_7930,0.0
561,area_cd_7950,0.0
562,area_cd_7970,0.0
563,area_cd_7990,9.587443070088046e-06
564,area_cd_8010,1.2871249743327345e-05
565,area_cd_8030,0.0
566,area_cd_8040,0.0
567,area_cd_8060,0.0
568,area_cd_8210,0.0
569,area_cd_8240,0.0
570,area_cd_8250,0.0
571,area_cd_8260,0.0
572,area_cd_8270,1.6011445370442575e-05
573,area_cd_8280,0.0
574,area_cd_8290,0.0
575,area_cd_8310,0.0
576,area_cd_8340,0.0
577,area_cd_8360,0.0
578,area_cd_8380,0.0
579,area_cd_8510,0.0
580,area_cd_8560,0.0
581,area_cd_8710,0.00041297579996456003
582,area_cd_8720,0.0
583,area_cd_8730,0.0
584,area_cd_8750,0.0
585,area_cd_8810,0.0
586,area_cd_8850,0.0
587,area_cd_8880,0.0
588,area_cd_8980,0.0
589,area_cd_9028,0.0
